PatientID	Preprocessing step	Dataset	NN-Architecture (nn-Unet, UNETR)	Epoch	Label (WT, ET, TC, GTV)	Dice	Hausdorff	Surface Dice 1mm
1357_19_4	6_hist	bgpd	nn_unet	100	WT	0.844	7.396	0.475
1463_18_4	6_hist	bgpd	nn_unet	100	WT	0.886	6.496	0.366
1501_18_4	6_hist	bgpd	nn_unet	100	WT	0.876	31.43	0.751
1539_18	6_hist	bgpd	nn_unet	100	WT	0.653	16.798	0.188
1546_18	6_hist	bgpd	nn_unet	100	WT	0.521	232.766	0.243
1685_18_4	6_hist	bgpd	nn_unet	100	WT	0.686	11.575	0.265
1770_18_4	6_hist	bgpd	nn_unet	100	WT	0.847	15.088	0.632
349_18_4	6_hist	bgpd	nn_unet	100	WT	0.932	3.71	0.572
573_18_4	6_hist	bgpd	nn_unet	100	WT	0.863	6.486	0.477
668_18_4	6_hist	bgpd	nn_unet	100	WT	0.897	3.732	0.371
705_18_4	6_hist	bgpd	nn_unet	100	WT	0.595	17.545	0.142
746_19_4	6_hist	bgpd	nn_unet	100	WT	0.874	3.576	0.371
826_18_4	6_hist	bgpd	nn_unet	100	WT	0.765	174.251	0.186
856_19_4	6_hist	bgpd	nn_unet	100	WT	0.865	6.559	0.578
923_18	6_hist	bgpd	nn_unet	100	WT	0.689	13.273	0.385
979_18_4	6_hist	bgpd	nn_unet	100	WT	0.814	7.318	0.456
990_18_4	6_hist	bgpd	nn_unet	100	WT	0.828	5.031	0.654
Patient_1001316	6_hist	bgpd	nn_unet	100	WT	0.832	7.319	0.467
Patient_107017	6_hist	bgpd	nn_unet	100	WT	0.785	8.884	0.294
Patient_109017	6_hist	bgpd	nn_unet	100	WT	0.676	13.126	0.141
Patient_111016	6_hist	bgpd	nn_unet	100	WT	0.71	10.214	0.455
Patient_122315	6_hist	bgpd	nn_unet	100	WT	0.766	7.967	0.305
Patient_12417	6_hist	bgpd	nn_unet	100	WT	0.878	4.193	0.728
Patient_127916	6_hist	bgpd	nn_unet	100	WT	0.785	6.797	0.415
Patient_131416	6_hist	bgpd	nn_unet	100	WT	0.789	10.102	0.409
Patient_132216	6_hist	bgpd	nn_unet	100	WT	0.673	25.037	0.402
Patient_133916	6_hist	bgpd	nn_unet	100	WT	0.529	18.828	0.384
Patient_136715	6_hist	bgpd	nn_unet	100	WT	0.892	4.8	0.627
Patient_136915	6_hist	bgpd	nn_unet	100	WT	0.711	8.84	0.379
Patient_140316	6_hist	bgpd	nn_unet	100	WT	0.761	6.286	0.426
Patient_146716	6_hist	bgpd	nn_unet	100	WT	0.761	7.427	0.515
Patient_15817	6_hist	bgpd	nn_unet	100	WT	0.811	6.708	0.541
Patient_1815	6_hist	bgpd	nn_unet	100	WT	0.7	10.247	0.452
Patient_22117	6_hist	bgpd	nn_unet	100	WT	0.751	98.461	0.345
Patient_24717	6_hist	bgpd	nn_unet	100	WT	0.401	12.639	0.395
Patient_43316	6_hist	bgpd	nn_unet	100	WT	0.757	63.443	0.534
Patient_43515	6_hist	bgpd	nn_unet	100	WT	0.698	8.13	0.382
Patient_48417	6_hist	bgpd	nn_unet	100	WT	0.813	6	0.495
Patient_48517	6_hist	bgpd	nn_unet	100	WT	0.725	8.575	0.336
Patient_49617	6_hist	bgpd	nn_unet	100	WT	0.862	6	0.572
Patient_52315	6_hist	bgpd	nn_unet	100	WT	0.564	18.435	0.176
Patient_716	6_hist	bgpd	nn_unet	100	WT	0.819	8.444	0.61
Patient_72715	6_hist	bgpd	nn_unet	100	WT	0.613	53.633	0.46
Patient_8017	6_hist	bgpd	nn_unet	100	WT	0.772	97.935	0.539
Patient_83217	6_hist	bgpd	nn_unet	100	WT	0.89	6	0.625
Patient_84116	6_hist	bgpd	nn_unet	100	WT	0.755	8.238	0.492
Patient_87114	6_hist	bgpd	nn_unet	100	WT	0.726	17.241	0.418
Patient_88817	6_hist	bgpd	nn_unet	100	WT	0.827	15.927	0.537
Patient_88917	6_hist	bgpd	nn_unet	100	WT	0.527	17.883	0.361
Patient_90517	6_hist	bgpd	nn_unet	100	WT	0.814	9.139	0.514
Patient_90616	6_hist	bgpd	nn_unet	100	WT	0.707	61.374	0.49
Patient_99715	6_hist	bgpd	nn_unet	100	WT	0.828	59.761	0.533
